Topic ID,Argument ID,Discussion ID,Premise,Relevance,Is Argument?,Rhetorical Quality,Logical Quality,Dialectical Quality,Text Length,Stance,Combined Quality
4,6,42760,"Criminals must be punished, and any form of punishment recognises the fact that on committing criminal acts they surrender some of their rights as humans. Why, logically, is corporal punishment any more of an infringement of these rights than prison? Corporal punishment is an easy, strong, visible, and therefore effective deterrent as well as a proportionate punishment for certain crimes.",-1.3849973501179391,True,0.053491015809639976,1.3732754098399265,-0.2498282880100649,60,True,0.4722560177349513
4,25,24511,"One in five teachers? That is the also the figure then of how many teachers need more training! The only reason why a minority of teachers want to see a reintroduction of corporal punishment is because they do not have any effective discipline methods under their belts. The answer? More training, not resorting to corporal punishment. Also remember that school is for learning and it is the teachers job if the students are doing poorly. Corporate Punishment is just and excuse for teachers to whip and hurt people",-0.13387323355795333,True,-0.35574565045611223,-0.047409403482252435,0.5618179616187311,88,False,0.05961094785774489
4,44,24511,"Breaking a rule at school resulted in corporal punishment being administered. We were caned, and that was that. No offence was either intended or taken. So, we learned to respect the rules, customs and norms of our society. Kids are not going to go up against their parents after being subjugated to corporal punishment. Also, it is perfectly natural for kids to become rebellious when they reach a certain age. The buck stops when that kid has reached that age and has learned nothing. When that adolescent gets big enough to try and go up against his/her parents- then that child is no longer a child and needs to leave the protection and shelter of his parents and make his own.",-0.7594352918379461,True,-1.0741833777207686,0.8598340963394792,-0.14124261390883586,121,True,-0.11091133416447677
4,2,18442,"Delaware children are too soft for corporeal punishment, but many children in other parts of the nation have much duller feelings. There's a plague infecting close to one fourth of Oregon that causes the auditory perception of children under eight years old to undergo static overload when verbally instructed to change their behavior, and they can become lost souls without getting other clear forms of communication from adults, such as all-out beatings. The ones in my home state of Texas are made of rubber, and punching and scratching are our 27th and 28th letters of the alphabet - we would lose a historically significant portion of our culture without it. We need to continue to bridge the generation gap between adults and their children, and corporeal punishment is a key element of that plan.",0.1789077955820434,True,0.6937340271335585,1.1782043837193552,0.4605125392192298,134,True,0.8957931160158404
14,2,20935,"I don't think I have anything to say to that. My opponent presents a history of the death penalty. That is fantastic, but it is totally irrelevant. P1-Not an effective deterrent My opponent offers 0 evidence to contradict anything claimed about the effectiveness, or lack thereof, of the death penalty. If the death penalty is not effective, it should not remain legal. P2-Mistakes My opponent has failed to address anything about the mistakes made in sentencing and conviction of death penalty cases, or the instances of mistakes in actual the actual executions. If the death penalty cannot be administered constitutionally, and the law cannot be applied fairly without error, the death penalty should not remain law. P3-Cost My opponent didn't respond to any of the multiple studies about the expensiveness of the death penalty, or the fact that other means are cheaper. If the death penalty is not deterring crime, and many mistakes are made, then there should be no money wastefully spent on the death penalty because other means are cheaper. Barring any response to these points, I think the votes will have to go my way. The death penalty is not effective, it is not applied correctly, and it is not cheap. For these reasons it should be repealed.",0.8044698538620362,True,-0.2915604812137948,0.4229478782085193,-0.4107715413963669,211,True,-0.11006091035295869
10,6,3927,"I do agree with marijuana being used for medical purposes, but making it 100% legal is just an awful idea. Can you imagine college kids being able to obtain marijuana as easily as alcohol? Marijuana should not be legal, for very obvious reasons. It should ONLY be used for medical purposes, and quite honestly, there are few medical purposes for it anyway.",0.4916888247220394,True,0.733290885086995,0.060136800568310986,-0.15636975676906267,62,False,0.24418374016464425
14,5,27718,"Since I have nothing to refute, I will address my opponent's first argument. I would like to note that it seems like my opponent simply added some ""smart"" sounding words to buff up her argument. ""The death penalty honors human dignity by treating the defendant as a free moral actor able to control his own destiny for good or for ill"" I do not see how killing someone allows the defendant to control his own destiny. ""But communities would plunge into anarchy if they could not act on moral assumptions less certain than that the sun will rise in the east and set in the west."" I agree, but this argument does virtually nothing to support the death penalty. My opponent has, in reality, done almost nothing to support the death penalty. I have no more to say, so I will sum up my arguments: 1. Death penalty is very expensive 2. Death penalty is unnecessary 3. Death penalty can be regarded as mercy, putting the guilty ""out of their misery"" instead of making them sit in jail 4. Death penalty goes against many religions 5. Death penalty does not ""scare"" criminals out of doing bad things 6. Death penalty is used randomly. It depends on the court, not the offense or crime that was committed 7. Innocents have been executed wrongly 8. There are no benefits to death penalty and my opponent has failed to convince me otherwise by providing very vague arguments Thank you for the debate.",1.1172508830020322,True,0.5758846015372312,0.4328323811926008,0.12822910891022307,249,False,0.43110092281936624
14,2,27718,"briauna forfeited this round. Con Since I have nothing to refute, I will address my opponent's first argument. I would like to note that it seems like my opponent simply added some ""smart"" sounding words to buff up her argument. ""The death penalty honors human dignity by treating the defendant as a free moral actor able to control his own destiny for good or for ill"" I do not see how killing someone allows the defendant to control his own destiny. ""But communities would plunge into anarchy if they could not act on moral assumptions less certain than that the sun will rise in the east and set in the west."" I agree, but this argument does virtually nothing to support the death penalty. My opponent has, in reality, done almost nothing to support the death penalty. I have no more to say, so I will sum up my arguments: 1. Death penalty is very expensive 2. Death penalty is unnecessary 3. Death penalty can be regarded as mercy, putting the guilty ""out of their misery"" instead of making them sit in jail 4. Death penalty goes against many religions 5. Death penalty does not ""scare"" criminals out of doing bad things 6. Death penalty is used randomly. It depends on the court, not the offense or crime that was committed 7. Innocents have been executed wrongly 8. There are no benefits to death penalty and my opponent has failed to convince me otherwise by providing very vague arguments Thank you for the debate.",0.8044698538620362,True,-0.22214356994278384,0.33548105176747883,-0.2722818228177432,254,True,-0.06703982447006945
14,1,32178,"The death penalty is counter productive because in a criminal justice system like the United States people are bound to slip through the cracks who did not commit a crime, and be executed for a crime they didn't commit. Legal experts and statisticians from Michigan and Pennsylvania used the latest techniques to produce a PEER REVIEWED (that is very important for validity) study that showed that at least 4.1% of people who were given the death penalty since the 1970's were later proven as well as anything can be proven to be innocent. This is an impressive figure, because what this shows that, if the point of the death penalty is retribution for families of victims of murder, the death penalty is counter productive when people innocent of that crime are executed. Keep in mind, if you are pro death penalty you are accepting that some people who were innocent will slip through the cracks. Article: Study the article was based on: On top of the counter productivity, I have heard the argument that the death penalty actually costs less than a life sentence, but this is false on every front. 1) Until some one is finally executed the regular prison price is being paid while they are on death row, meaning a death penalty does not get rid of the prison cost. 2)It costs $2,000,000 to $5,000,000 in tax revenue for each death penalty case for trials and appeals, while for an entire 40 years in prison it costs $1,000,000-$1,250,000. So the death penalty is much more expensive than a life sentence.",0.4916888247220394,True,1.4368757260934475,1.6176540081005597,1.3032389416416204,263,True,1.6742283245344094
14,4,44381,"USA is the only western country in the world who has death penalty. 38 states in USA have death penalty. You cannot get a death penalty for every crime you make. The only crime where you can get a death penalty is if you commit a premeditated murder. I think that death penalty should be illegal in all the states in America, one of the reasons is, I think it is moral wrong, to kill another human no mater what the person has done. The 10 commandments say that, """"You shall not murder"""" I know that a person who get the death penalty have committed a murder but when the government kills a person with death penalty is that not a murder or what? I do not think it should be legal even though if you are the government. I think that it is human to make a mistake and a lot of the persons who get the death penalty have not committed more then one murder, so why shall they be killed for the crime they have committed, maybe when they have been drunk or something like that, I do not say that a person who has committed a crime do not have to be punished. I think that if you have committed a premeditated murder then you shall be sent to prison for lifetime instead of being killed (life time shall not be for the rest of your life only for a long time) and then they can sit in a prison and think about what they have done wrong. What do you think? I would like to hear your version of the death penalty:",0.4916888247220394,True,-0.3028783936774041,0.502342033373066,0.7702511430952669,277,False,0.3762207351782955
15,3,43677,"First, I said animal testing FOR COSMETICS IS WRONG. BoP for me is not to prove all animal testing should be allowed, but some, in this case medical testing on animals. Rebuttal ""if it was by medical reasons we all have different blood cells and tissue."" Rats have 99% same genes as humans. [1] Chimpanzees are 96%-98% the same has humans genetically. [2] Arguments Animal testing has led to more understanding for malaria, eradication of polio, development of insulin, vaccines, and other cures. [3] Conclusion Animal testing is needed for medicine. Not all animal testing leads to abuse.",1.1172508830020322,True,0.2564335825408695,-0.1910304497188687,0.5860442094904399,98,True,0.24735304794301033
14,6,25600,"This is a debate concerning the death penalty and as the side arguing against it, I would like to make the following points: 1. The death penalty is costly When I say costly, I mean that according to NBC it costs about 1.7 million dollars to execute someone. New Jersey got rid of the death penalty because it costed 4 million dollars per inmate and they hadn't executed anyone since 1963. Plus, inmates staring into the face of the death penalty are entitled to two lawyers which could cost hundreds of thousands of dollars alone. 2. What if they're innocent The fact that the risk of ending the life of an innocent person should not be permitted, Killing an innocent person is morally reprehensible, so why should our justice system allow that possibility to exist? By eliminating the death penalty we eliminate any chance of this happening. 3. Does the death penalty deter crime ""There's no credible evidence of deterrence,"" concludes John Blume, a law professor with the Cornell Death Penalty Project. (Excerpt from the Denver Post). There's no way to tell if a murderer was aware of a state's death-penalty status when the crime was deliberated, or what impact the knowledge had. (also from the same article). In, conclusion I believe I have shown the death penalty to be more of a hindrance than a help There's my argument(s) and I look forward to my opponent's rebuttals. (vote con)",0.1789077955820434,True,1.215836645055154,1.2194056687464594,1.1447716654824889,240,False,1.3729959216214274
14,7,20935,"To start off, I will discuss the history of the death penalty. The first established death penalty laws date as far back as the Eighteenth Century B.C. in the code of King Hammaurabi of Babylon, which codified the death penalty for 25 different crimes. Death sentences were carried out by such means as crucifixion, boiling, beheading, burning alive, and impalement, etc. In the 10th century A.D., hanging became the peculiar method of execution in Britain. In the following century, William the Conqueror would not allow persons to be hanged or otherwise executed for any crime, except in times of war. This trend would not last, for in the Sixteenth Century, under the reign of Henry VIII, as many as 72,000 people are estimated to have been executed. Britain influenced America's use of the death penalty more than any other country. The first recorded execution in the new colonies was that of Captain George Kendall in the Jamestown colony of Virginia in 1608. Kendall was executed for being a spy for Spain. Today, the death penalty continues to be an issue of controversy, but the number of people that are for the death penalty continues to grow. An example of this is the law that passed in 1994. As part of an omnibus crime bill, the federal death penalty was expanded to some 60 different offenses. Among the federal crimes for which people in any state or territory of the U.S. can receive a death sentence are murder of certain government officials, kidnapping resulting in death, murder for hire, fatal drive-by shootings, sexual abuse crimes resulting in death, car jacking resulting in death, and certain crimes not resulting in death, including the running of a large-scale drug enterprise. This is not cruel nor unusual.",-4.0,False,-4.0,-4.0,-4.0,293,False,-4.0
14,1,12591,"The death penalty should be abolished. Death penalty-the punishment of execution, administered to someone legally convicted of a capital crime. ""The death penalty is ineffective as a deterrant, and the appeals process is expensive and cruel to the survivng family members.""-Martin O'Malley ""The death penalty issue is obviously a divisive one. But, whether one if for or against, you can nt deny the basic illogic, if we know the system is flawed, if we know that innocent people are on death row, then until the system is reformed, should we not allow the death penalty to protect those who are innocent?""-Richard LaGravanese ""My objection to the death penalty is based on the idea that this is a democracy, and in a democracy the government is me, and if the government kills somebody then I'm killing somebody.""-Steve Earle",0.4916888247220394,True,0.6886924729080335,0.8241188863009216,0.25597548113690816,137,True,0.6764533387568216
14,8,10684,"Sorry about the forfeit, I have been very busy with finals. #1- It costs more for the death penalty than the cost of life in prison. California has spent more than $4 billion on capital punishment since it was reinstated in 1978. California spends an additional $184 million on the death penalty per year because of the additional costs of capital trials, enhanced security on death row, and legal representation.The study""s authors predict that the cost of the death penalty will reach $9 billion by 2030. #2- Innocent while on death row. The above link proves that inmates have been proven innocent while on death row, and sadly some have been killed and then later found innocent. #3- Who gets the death penalty? The above link shows that the majority of inmates are African Americans. Another part to the article shows that only people with little wealth who cannot afford a good lawyer get the death penalty rather than life without parole. #4- Deterrence. This link PROVES that the death penalty does NOT bring down crime rates. So why then would we implement a law that clearly is not working? The below links show the many other problems associated with the death penalty.",0.4916888247220394,True,-0.5307171962389342,-0.958991557623792,-0.059760388811711924,203,False,-0.6003933712753262
14,4,10858,"First of all, I would like to address my opponent's claim that the death penalty helps the economy. How is this even possible? Good economic policies and the industrial jobs in China have helped its economy, not murdering people. He/she also ignores the intention behind my statistic that America carries out a large number of executions, as it was merely to show that the death penalty is an important issue, and nothing more. My opponent also claims that the death penalty is cheaper, and the cost of execution is quite cheap. However, the legal process and the decades criminals are on death row make it the more expensive choice. It is also quite clear that racism influences the death penalty. According ""Such a study was recently conducted in Philadelphia. The results are dramatic, particularly for a state outside of the deep south, a region where racial disparities in the criminal justice system have a long history. The researchers found that, even after controlling for case differences, blacks in Philadelphia were substantially more likely to get the death penalty than other defendants who committed similar murders. Black defendants faced odds of receiving a death sentence that were 3.9 times higher than other similarly situated defendants. My opponent also is claiming that mistakes happen, and therefore it is okay that a few innocent people are executed. I must ask, how would you feel if you were on death row for a crime you didn't commit? What about a family member? Finally, my opponent ignores the fact that states without the death penalty have lower homicide rates. In conclusion, the death penalty is a racially biased, mistake-filled, ineffective, and an expensive alternative to life imprisonment. I rest my case, and may the best debater win.",1.4300319121420288,True,1.085501624988908,1.359776265389077,-0.5417598854077803,292,True,0.7636082615142908
10,2,33373,"Although marijuana poses some danger, so do most other drugs prescribed by doctors. There are always going to be some sort of side effects. It is a powerful drug, but the dangers associated with it are the same associated with smoking cigarettes. Also, many patients only would need medicinal marijuana for a short amount of time, and therefore would not receive many negative smoking effects. The harms of this drug are within the range tolerated for other medications. Cannabis is one of humanity's oldest medicines;China used it in medicinal tea, and for thousands of years people have used this drug without knowing any negative effects. With this being said, the positive effects of marijuana outweigh the slight risks.",0.4916888247220394,True,1.1180915182178992,0.9598025471328159,0.7189427494312596,118,True,1.0718137527556328
14,5,19580,"First off lets define Death Penalty: (A sentence or punishment of death by execution.) The death penalty should be used for ""cruel& unusual"" crimes, serial killers and the string of cops that seem to keep murdering their girlfriends/wives, when there is no doubt as to their guilt. It's not about wanting to ""get back"" at someone or even deterring others, it's about protecting our society specifically from that person and not wasting our precious tax dollars on someone who can't be released or rehabilitated. Yes, you could argue that the punishment itself is cruel & unusual, but in some cases, it is a necessary evil. The death penalty doesn't prevent others from committing murder. No reputable study shows the death penalty to be a deterrent. To be a deterrent a punishment must be sure and swift. The death penalty is neither. Homicide rates are higher in states and regions that have it than in those that don""t.While the death penalty should be maintained, it is important that stipulations be made on how it is implemented. Many people wonder if victims and their families should have any say in whether or not prosecutors seek the death penalty. In the Holmes case, Arapahoe County District Attorney George Brauchler personally talked to 60 family members of the Aurora victims and his office as a whole reached out to about 800 relatives of the victims in order to help them make this decision. It is my personal opinion that victims and those related to victims in any way should not have a say, because then you are dealing with vengeance, not justice. Once that line is crossed, it is not fair to say that someone should be put to death because it is not decided by an unbiased, unrelated third party. Sources:",1.4300319121420288,True,0.4283173804067801,1.8553952198077144,-0.4921709480257761,298,False,0.73293081939359
14,12,12897,"There are many reasons to doubt the deterrent effect of the death penalty. For one thing, many criminals may actually find the prospect of the death penalty less daunting (and thus, less effective as a deterrent) than spending the rest of their lives suffering in jail. Death by execution is generally fairly quick, while a lifetime in prison can be seen as a much more intensive punishment. Moreover, even if criminals preferred life in prison to the death penalty, it's not clear that a harsher punishment would effectively deter murders. Heinous crimes often occur in the heat of the moment, with little consideration for their legal repercussions1. Further, for a deterrent to be effective, it would have to be immediate and certain. This is not the case with the death penalty cases, which often involve prolonged appeals and sometimes end in acquittals2. Finally, the empirical evidence regarding the deterrence effect of the death penalty is at best mixed. Many of the studies that purport to show the deterrence effect are flawed, because the impact of capital punishment cannot be disentangled from other factors such as broader social trends, economic factors and demographic changes in a region2. Other studies have even suggested a correlation between the death penalty and higher crime rates. States such as Texas and Oklahoma, which have very high execution rates, also have higher crime rates than most states that do not have the death penalty2. 1 Amnesty International. ""Abolish the Death Penalty."" Accessed June 5, 2011. 2 ""Saving Lives and Money."" The Economist. March 12, 2009. Accessed June 5, 2011.",1.4300319121420288,True,0.7547080478071261,1.4728623302881227,-0.09770209547562077,263,False,0.8350077622427611
14,3,19853,"My opponent speaks no form of fact or statistic but morally on his/her opinion. I could sit here and talk about how I think the death penalty is good. But i'm not using facts or sources. If you need a reason on why the death penalty is a good idea; here are a few. One small but important reason on why the death penalty is a good idea is that it decreases the prisoner population, which saves even more tax payers money. Another reason why the death penalty is a good idea, Once a criminal is executed, he cannot kill again. The case for this would be Kenneth Allen McDuff who was on Death Row when the death penalty was declared unconstitutional in the 1970's. His sentence was commuted to life and he was eventually released on parole and killed again. He has since been executed My final reason for this round is that the death penalty is actually a very good deterrence. If you look at this link: You see a chart. The chart is documenting the number of yearly homicide rate per 100,000 population. The chart also documents the years 1950-2002. Lastly, the chart documents the yearly number of executions. The death penalty is actually considered a deterrent. My mistake.",1.4300319121420288,True,-0.0017689893197413745,0.600700015907792,-0.35797919062131084,212,True,0.09202028281477642
14,2,31788,"There are several purposes to any punishment: retribution, deterrence and protection of society. The death penalty adequetely satisfies each of these. Justice The death penalty is just. When a person inflicts an evil upon society, he merits evil towards himself. This is why when people rape, rob, cheat and lie, they are punished. Indeed, if they go without being punished, we suddenly feel the injustice. The punishment should also reflect the severity of the crime. A person who steals $5 should be punished less than a rapist. Thus, a murderer should be punished very heavily. The only thing that can equal life in value is life. Thus, in the case of murder, the only just penalty is death. Deterrence The death penalty also deters crimes. Many studies have shown that as the death penalty increases, murders decrease and vice versa. /> /> Protects Society The death penalty protects society because it not only decreases murder rates, but also because a dead person is infinitely less dangerous than an alive person. A person who is dead cannot ever murder you. Conclusion For these reasons, the death penalty should remain in place. Thank you.",1.4300319121420288,True,-0.06767434872434339,0.3678152370602074,-0.07797470269617278,192,True,0.0782502536788141
14,1,36052,"I argue for the use of the death penalty for many reasons, the first of which is its' effectiveness. If we legalize the death penalty and actually put it into use, people who commit crimes will think twice about actually doing them. Right now, in most states, if you commit a really bad crime, you get to go to jail. However, if the punishment was the death penalty, people would probably be less likely to commit crimes because the punishment is severe. A second argument for the death penalty is the other punishments. If you commit a severe crime (that should be worthy of the death penalty) in some states, you just get a lifetime sentence to prison. So, basically, you spend the rest of your life in captivity with plain food, constant surveillance, etc. and who would want to live a life like that. So, I don't see much of a difference between the death penalty and a lifetime sentence because, in both cases, you are taking the rest of their life away from them. A third argument for the death penalty is the cost of prisoners. According to the link below, the total cost to feed and supply housing for prisoners per year is approximately $63.4 Billion. All that money falls upon tax payers to pay. And that is a lot of money to pay for people who are spending the rest of their lives in vain. Link: Thanks, DESTROYERZV",1.1172508830020322,True,0.2544030773214279,1.078455574165341,-0.14277772154802,242,True,0.4640915711370453
15,4,17961,"Point 4: Animals also benefit Testing on animals most definitely benefited animals as well, for like rabies, distemper, feline leukemia, infectious hepatitis virus, tetanus, anthrax, and canine parvovirus would have killed millions of animals. Animals like the California condor, the Tamarins of Brazil, and the black-footed ferret were saved from extinction due to animal testing. The koala species of Australia are endangered and suffer from the spread of the sexual disease chlamydia, right now tests on animals are being done today to help slow down or even stop the extinction the koalas. Testing like this helps pets, livestock, zoo animals to live longer, healthier, and happier. If it weren’t for animal testing, your dog could have been diagnosed with heartworms (and infection painful and deadly for dogs). Since multiple animals, who are genetically similar, are being tested both that animal and humans will be able to live a longer, happier, and most of all a healthier life. Which can also prevent some species going to extinction. href="" target=""blank""> href="" target=""blank"">",1.4300319121420288,True,0.3088811242934508,-0.2521411986356907,0.007396294826313181,170,True,0.017757733960630184
14,6,32245,"Imagine if your daughter was raped and then killed. Would you rather let the criminal spend time in jail, knowing that he is still alive, or have him brought to justice? In November, 2008, Dominc Cinelli was charged with life sentence after shooting a security guard during an armed robbery to feed his heroin addiction. Only spending 2 years in jail, In 2010, Cinelli was granted parole after stating that he ""is a changed man."" Only days later, did Cinelli fatally shoot 60 year old, Officer Maguire while robbing a Kohl's Department Store. Cinelli did infact lose his life, during the shooting. If this man was given the death penalty, Officer Maguire wouldn't have been brutally murdered. There are dozens of cases in which murderers are granted parole, only to be found committing a similar homicide crime. If these men and women were brought to justice, many innocent people would still be alive today. The death penalty does in fact take a person's life, but it also save others from horrific crimes brought upon them. Also, the death penalty sends a message to all the criminals roaming the United States of America. The death penalty sends them fear. If a person knew that if he committed a certain crime, he would then have the potential to be sentenced the death penalty, chances are they would not commit that act. If the death penalty is legalize throughout the United States, order would be brought in place; saving more lives than killing. Yes, taking a life is horrible, but the death penalty assures innocent people to be safe from harm.",1.1172508830020322,True,0.4110814626587549,1.028412942417982,0.13742744175730445,268,False,0.6067648833885559
14,1,34706,"Now let's keep it simple.This is just for practice.For the first two rounds let's state our points and the third the rebuttals. I shall state my argument.The Death penalty should be kept and in fact enforced.Let me tell you why.As we all know every crime should face its punishments.People should pay for what they've done.Yes,even now with the death penalty being enforced in certain countries and states people are still committing crimes worthy of the death penalty.However,they who commit those crimes are obviously unaware of what it feels like to be sentenced to death or rather they are too emotionally affected that nothing matters during the crime.This is where the Death Penalty should come in,to remind the people of what would happen if they did such crimes deserving death.Without it,can you imagine how chaotic the world could become?People would never fear committing crimes ever again!Criminal activities will soar to an all time high and there would be nothing to stop it!Why?Well,the answer is simple.Even if you caught the criminal and proved him or her guilty,could you kill him or her?No!Why?Because you removed the death penalty.Crime rate will increase because no matter what you do to the criminal he or she would never be sentenced to death!More people will not think twice anymore about what they're about to do because they'll never be killed by the law!This is why I believe the Death Penalty should be enforced.",0.1789077955820434,True,-0.9900943969218148,0.6364573418487225,-0.4340403132157874,236,True,-0.2872615198268852
14,1,16720,"The death penalty, i.e. capital punishment, is ""execution of an offender sentenced to death after conviction by a court of law of a criminal offense."" [1. Currently 32 states and the Federal government have a death penalty. [2. Background information on capital punishment and the ongoing national debate on the subject is given in a Wikipedia article. [3. In this debate I will argue that a death penalty should be maintained as part of the U.S. system of justice, and my opponent will argue that the death penalty should be abolished. I will argue that the death penalty should be limited to use for the most heinous crimes and that suitable provisions should be made to ensure those accused are well-represented by legal counsel. My opponent will argue that the death penalty should not be an available punishment under any circumstances. The first round is for acceptance, definitions, and clarification only. The Pro case will be presented at the start of Round 2. DDO site rules apply to this debate. The first round is for acceptance only. All arguments and source citations must be made within the character limits of the debate. All words not specifically defined are defined by the ordinary dictionary definition that best fits the context. No new arguments may be made by Con in the last round of the debate, because Pro has no debate round left to rebut them. I'm looking forward to a good debate.",-0.13387323355795333,True,0.12054988057083366,0.8345074123503916,-1.5426268804703758,241,True,-0.17856877611205696
14,13,12897,"The state has a responsibility to protect the lives of innocent citizens, and enacting the death penalty may save lives by reducing the rate of violent crime. The reasoning here is simple- fear of execution can play a powerful motivating role in convincing potential murderers not to carry out their acts. While the prospect of life in prison may be frightening, surely death is a more daunting prospect. Thus, the risk of execution can change the cost-benefit calculus in the mind of murderers-to be so that the act is no longer worthwhile for them1. Numerous studies support the deterrent effect of the death penalty. A 1985 study by Stephen K. Layson at the University of North Carolina showed that a single execution deters 18 murders. Another influential study, which looked at over 3,054 counties over two decades, further found support for the claim that murder rates tend to fall as executions rise2. On top of this, there are ways to make the death penalty an even more effective deterrent than it is today. For instance, reducing the wait time on death row prior to execution can dramatically increase its deterrent effect in the United States1. In short, the death penalty can- and does- save the lives of innocent people. 1 Muhlhausen, David. ""The Death Penalty Deters Crime and Saves Lives,"" August 28,2007. Accessed June 5, 2011. 2 Liptak, Adam. ""Does Death Penalty Save Lives? A New Debate."" The New York Times. November 18, 2007. Accessed June 9, 2011",0.4916888247220394,True,0.5742109531324366,1.4773710408709069,0.3962755409298192,248,True,0.9475682292788978
1,22,41308,"Politicians have transformed the minimum wage into an indicator of social development. Governments often cite their raising of the minimum wage as an example of their commitment to fostering social justice and equality. This is all nonsense. The minimum wage is nothing more than a useful, simple tool that politicians can exploit without addressing underlying social and economic ills in society.[1] During times of economic expansion wages are generally rising as new businesses are formed and existing firms take on more capacity and workers. During such times, raising the minimum wage has no effect other than being a useful political move. In times of economic contraction, firms close and lay off workers and unemployment rates rise. In such times, the minimum wage hampers the market from clearing, keeping more people out of work than necessary. For markets to function efficiently, wages must be allowed to fluctuate freely, equilibrating with demand for labor and reflecting the macroeconomic situation. Minimum wages tend to lock in wages at pre-recession levels making countries less competitive and less quick to recover when economic downturns occur. Furthermore, minimum wages can often make countries unattractive for businesses to invest in, as the cost of hiring workers can serve as a serious disincentive. For this reason, businesses tend to locate in countries with no minimum wage laws, such as Germany, or where they are comparably low. In order to stay competitive, to bolster economic dynamism and gain global competitiveness, countries should treat labor like the commodity it is and allow the labor market to self-correct, and not institute minimum wage laws. [1] Dorn, Minimum Wage Socialism, 2010  ",0.1789077955820434,True,1.188851987285766,-0.015228544960556119,1.4780629675445085,270,True,1.0365564037287234
14,6,34706,"I see your argument completely. I understand the point you are trying to get across. That criminals should be sentence to the death penalty, if they in fact commit murder. That is, in my opinion, barbaric. I do not believe one death should result in another, one sadness in another, one eye for another. That is a way of the past that we should abolish. The death penalty doesn't always JUST kill criminals. Innocent people are tried for crimes and may be convicted even if they didn't commit said crime. Then they are put to death. Now, not all people who are sentenced the death penalty are innocent, many are guilty of said crimes, but what crimes here are appropriate? You want statistics, here are mine: 7 countries have the death penalty for being gay (Iran, Saudi Arabia, Yemen, etc...) Countries have the death penalty for rape, robbery, drug possession or trafficking, adultery, treason, etc... How about some of the inhumane ways it is carried out: Hanging Firing Squad Beheading Public Stoning to death This is the barbaric truth about what the death punishment is. And the fact is it shouldn't be allowed. No human should be subject to this. Life is valuable and should not be left to the hands of the judicial system to decide. My final argument is that mistakes are made. Innocent people are killed, and was it really worth it? All of those lives ended because you couldn't just settle for locking them up for life?",1.4300319121420288,True,0.5840048640399624,0.3158053540053365,0.2994936102385909,251,False,0.45419286796325997
14,2,41774,"I look forward to a great debate! Good luck to my opponent! The death penalty should be done away with because there is an alternative to that: Life in prison. Here are some of the costs if the alternative is not taken: - ""The study estimates that the average cost to Maryland taxpayers for reaching a single death sentence is $3 million - $1.9 million more than the cost of a non-death penalty case. (This includes investigation, trial, appeals, and incarceration costs.)""[1] - ""Once an inmate is executed, nothing can be done to make amends if a mistake has been made""[2] However, if the alternative is taken, if an inmate is later on proven innocent, it can be; He can be released from prison. Some of death penalty's advocates claim that it is a detterent to all crime. However, as recently stated by the General Assembly of the United Nations, ""there is no conclusive evidence of the deterrent value of the death penalty.""[3] There not only is no conclusive evidence to its detterent value, but logically thinking, criminals know that their life is over. Thus, they just make the last of it and commit more crimes while they can. Most of society support death penalty, yes. However, that does not instantly mean that the death penalty is effective. You have to logically think it yourself AND hear out the opposition. The resolution is affirm. I await my opponent's arguments. [1] [2] [3]",1.4300319121420288,True,0.7609625763968684,1.0097733583631705,0.5067252989627143,242,True,0.8720181941885436
14,1,27068,"For some, the death penalty could be less worse than jail. The death penalty is only used when absolutely needed, and sometimes it is the only rational/moral option. Even if a criminal was released from the death penalty/jail, it would be very hard for them to make a living. The death penalty can be painless. The death penalty provides disclosure for victims. If the death penalty is not in use, then America will end up spending more money trying to contain criminals from the outside world. Many lives could be saved by each execution of a guilty killer.",0.8044698538620362,True,-1.1635672621440172,-0.1895055204864413,-0.7185245547902743,98,True,-0.8004712705036962
14,1,1364,"For some, the death penalty could be less worse than jail. The death penalty is only used when absolutely needed, and sometimes it is the only rational/moral option. Even if a criminal was released from the death penalty/jail, it would be very hard for them to make a living. The death penalty can be painless. The death penalty provides disclosure for victims. If the death penalty is not in use, then America will end up spending more money trying to contain criminals from the outside world. Many lives could be saved by each execution of a guilty killer.",0.8044698538620362,True,-1.3441846959005763,0.07758017771038264,0.02126215127198806,98,True,-0.4650509768089328
14,4,27068,"I accept this debate and will be against the death penalty in all states. We must weigh both sides and see which is a better choice. My main problem with the death penalty is the cost. Defense costs for death penalty trials in Kansas averaged about $400,000 per case, compared to $100,000 per case when the death penalty was not sought. (Kansas Judicial Council, 2014). Simply put, the death penalty cost more than if you put them in prison for life. It makes no sense to peruse the death penalty which is one of the reason that states are stopping it themselves because of the cost of the trials and poison used to kill the criminal.",1.4300319121420288,True,-0.6097365348196159,-0.017897984166768906,-1.139247332878844,116,False,-0.6797101915636683
